,USER,SCORE,REVIEW
331,tutucd,4,좋아요
332,임종혁,5,다과가 다양하고 맛도 있고 분위기도 있네요
333,bridego,5,분위기 좋아요! 자리가 넓어요!
334,호우,5,커피와 베이커리가 맛있는 카페
335,jsj****,5,분위기 굿
336,둥글게,4,라떼 연하게 마시면 맛있어요 베이커리류는 별로입니다
337,wlswls,5,샌드위치 좋아하는데 없어져수 아쉬워요ㅠ
338,예나미,5,꿀
339,프라잉,5,#딸기쇼트 #jmt #분위기맛집 #빵천국
340,jjj1416,5,ㅎㅎ
341,예나미,5,냠냠 네개나 냠냠
342,동그라미,4,좋아요
343,맑은빛깔,4,깔끔하고 맛있고 가격도괜찮은것 같아요
344,남궁희순,4,성수동 디저트카페 맛집
345,즈옹,4,빵 맛있고 장소도 넓어서 좋네요 :)
346,하티,5,맛잇고분위기두굿굿
347,젤리,3,무난한 찢어먹는 식빵맛
348,에렌 예거,4,분위기 좋고 음료 맛도 좋은데 가격대가 좀 높네요.
349,LEEZ,4,"딸기쇼트 6500원 콜드블루 라떼 5500원 크림 콜드블루 6000원 쇼콜라 아이스크림 라떼 5800원 티라미수 카페 내부가 온통 대리석과 비싼 샹들리제, 가구가 있다. 화이트 럭셔리 인테리어로 도배. 화장실까지! 분위기 있고 2층, 지하까지 규모가 크다. 오래 앉아서 수다떨기도 좋고 사진찍기도 좋은 곳. 디테일이 예쁘다. 공간이 고급지고 깔끔한 편이라서 그 만족감이 크다. 커피도 나쁘지 않음. 딸기 쇼트 케이크는 제가격 주기에 아깝고, 티라미수는 적당함."
350,rainy12,5,내가 좋아하는 산미가 있는 원두로 선택해 마실 수 있는 곳! 비싸게 주고 마시는 것 보다 너무 좋음!
351,hye6568,4,빵도 파는데 빵이 생각보다 가격이 싸요 ㅎㅎ 맛있어요
352,기웃기웃,1,벌레나옴
353,CREAM,3,인테리어 예쁜데 빵 너무 비쌈
354,sin****,4,인테리어도 깔끔하고 디저트류도 맛있었어요. 케이크류는 가격대가 좀 있는데 그 외는 괜찮았어요. 커피도 원두를 선택할 수 있어서 좋았어요.
355,진리는치킨,5,카페가 깔끔하고 정말 예뻐요! 사진 찍기 좋아요 ㅋㅋㅋㅋ 베이커리류도 괜찮아요. 근데 베스트 메뉴라해서 먹어봤는데 저건 별로였어요. 저 가루가 먹기 너무 힘들더라구요. 빵이랑도 잘 어울리는지도 모르겠구. 그 점 말고는 완벽했습니다.
356,고소엉,5,맛있는 베이커리와 커피가 있는 곳 세련된 인테리어도 마음에 들어요^^
357,Ilovejane,5,넘 맛나요
358,정덕현,4,나름 괜찮았고 나쁘지 않았고. 케이크가 맛있었던 곳
359,Memories,5,커피가 맛있고 카페 내부가 이쁘고 럭셔리한 분위기라 좋았어요.
