,USER,SCORE,REVIEW
171,Narinana,5,디저트 맛있었어요 점심시간 이후로 갔는데도 다 나가버려서 얼마 없었지만 마들렌도 괜찮았어요ㅎ 2층보다 1층이 예쁜 것 같은데 자리가 좀 붙어있고 사람이 많아서 2층으로 갔는데 다음에는 1층 이용하고 싶네용
172,반달,5,진짜 빵 최고 커피최고
173,베베요,5,#성수동 #친절한직원분 #맛집 #디저트
174,yuc****,5,"완전 친절하셔서 기분이 좋아지는 곳,인테리어 넘 이쁨 힐링힐링, 커피도 빵도 넘나 맛있어요."
175,우잉이,5,여기 레몬글라세마들렌 제대로네요 못하는 데는 가면 밀가루냄새가 난 뒤에 래몬향이 억지로 덧입혀지는데 여기는 그냥 하나가 된 것처럼 레몬향부터 먼저 나네여
176,Youth,5,"요즘 감성에 걸 맞는 곳, 맛있음! 사장님이신지 알바생분이신지 올백 하신분 너무 친절하셨어요!! 빼빼로 데이날 방문해서 그런지 빼빼로도 주셨어요. 기분 좋아지는 이벤트였습니당 ㅎㅎ~ 다음에 또 방문 할게요~"
177,lala,5,맛있어요 꼬쏘해 성수동
178,이슬,4.5,빵 되게 맛잇어요 이름표없으신분 잘생ㄱㅕㅆ..ㅎ
179,log,5,디저트 귀엽고 맛있어요
180,쇼퍼홀릭,4,너무 어수선한 것 빼고 좋음
181,fis****,4,분위기 좋네요
182,다시시작,5,친절하고 좋숩니더 추천
183,멍게백숙,5,라운지 같고 좋아욤 !!!
184,양양,4.5,#빵#빵맛있어 크루아상 최고
185,rukawa8510,4,장소가 좋음. 조용
186,감자샐러드,4,너무 귀엽구 좋아요.. 빵 담백하니 좋아요 행복한 단호박러버
187,likecrazy,4.5,"공간이 좋았고, 베이커리가 맛있어요!"
188,rbffl,4.5,베이커리 맛있어
189,라차타,5,빵존맛
190,마이예솜,3.5,주변에 공장들로 냄새는 감안해야해요
191,마나,5,좋아요
192,골방여행자,3.5,커피와 디저트 맛이 좋네요
193,lossophy,5,죠아용
194,sally,4.5,좌석 간격이 넓어서 좋아요~ 커피는 별로지만 베이커리 맛있어요
195,숭이,4.5,친절하시고 빵 맛있어요
196,Henry,5,커피랑 빵 둘 다 맛있어요!
197,블링블링,2,모기많아용 ㅠ
198,사슴,3,빵이 다 무난무난해여
199,치카푸카,5,너무이뻐요!
200,치킨체킨,4,좋네요 ㅎㅎ분위기가
201,youngcaa,4.5,커피는 산미가 있는 편이긴 한데 밀크티와 빵도 맛있었어요. 카페 앞에 세대정도 주차도 되네요
202,tpw****,4,맛있어요
203,고니,5,스콘 맛집이네요 ㅎㅎ
204,귀요미,4.5,좋아하는곳예요
205,샤인,4,내부가 완전 이뻐요~~
206,록삐약이,5,빵이랑 커피 맛있어요!
207,전재경,5,커피 빵🙆
208,Stellar,5,너무맛있어요ㅜㅜ애정하는가게❤️
209,bil****,5,감사합니다
210,Stellar,4,맛있어요!!!!!!
211,호이호이,5,무화과스콘이 젤 맛있었음
212,하심,4.5,마들렌이 맛있네요
213,씁,4,커피도 스콘도 맛있어여.
214,봉이,5,쑥앙버터가 정말 맛있는집
215,프리비,4,"오래 자리잡은, 디저트가 괜찮은 카페"
216,mmmmmmm,5,너무 친절하고 맛있어요!!
217,바눙디,5,맛있고 공간도 예뻐요^^
218,dud****,5,디저트 진짜 맛있어요 직원분들 너무 친절합니다~!!
219,글룩,3,디저트가 다양하고 가격은 괜찮은데 음료는 비싼편. 22층은 테이블이 먼지가 너무 많아요.
220,Proprio Ora,5,좀 비싸지만 빵도 커피도 야외테라스도 좋았음
221,화잇퍄노,4,분위기 좋고 빵도 맛나네요 가격은 좀 있는편
222,미뇽,5,빵 맛있고 직원분 친절하고 좋아요~^^
223,지 히,4,👍🏻
224,박민진,4.5,귯
225,현정,5,지인짜 여기는 나만알고싶은 빵맛집
226,고구미,4.5,성수동에서 단 한잔의 커피를 묻는다면.
227,ellen,3,커피가맛있네요~
228,lll****,4.5,인생 당근케이크!!! 너무 맛있어요 매장 분위기 굿..!
229,postmove,5,오 테이크아웃할인굿
230,nammi,3,성수동에서 워낙 유명한 곳이라.. 생딸기멜로디 시켰는데 그냥저냥.. 전체적 분위기는 성수동 답게 느낌있게 좋은데 실제 앉으면 불편한..
231,소금사막,4,원래 사람이 바글바글한 곳인데 코로나 영향인가봐요. 한가하니 좋네요~^^
232,하늘보리,5,말해 뭐해 퀸마망 왜 베스트인지 알겠어요 부드럽고 달달하고 녹아요 ㅜㅜ 마들렌도 굿
233,euna,4,여기 커피쉐이크랑 포카치아 진짜 좋아했는데 지금은 없어요ㅠㅠ
234,최영락,4.5,매장 이용 가능해서 좋고! 직원들 친절해요
235,쿼블리,4.5,거리두기 최고입니다 주차 됩니다 루프탑 최고 좋은데 카페 옆 전봇대가 흡연스팟인지 모두들 여기서 담배피셔서 담배냄새가 많이 올라와요 ㅠㅠ 음료 빵 모두 맛있어요
236,7ebor,5,커피 맛있어용 매장 넓고 디저트류 엄청 많았는데 담에는 디저트도 먹어보고 싶네요ㅎㅎ
237,yim****,3,괜찮아요~~
238,콩알님,5,근처에서 머리를 해서 자주 가는데 주차 공간도 조금 있고 빵들도 다 맛있네요 직원분들도 친절해서 늘 좋습니다.
239,Cindy,5,베이커리류 맛있어요!
240,고구마쵸,5,분위기도 좋구 커피도 맛있었요 커피종류도 두가지라 골라서 먹을수 있었어요 베이커리도 있는데 너무 좋네요 또 오고싶네요
241,구태우,5,"성수 카페거리에 위치해서 있는만큼 인테리어는 깔끔하고 편히 커피 마실 수 있는 카페이고, 넓은 만큼 쾌적하고 화장실도 깨끗합니다! 계산해주시는 스탭분도 정말 친절했어요."
242,toooz,5,빵맛집 !!
243,jinsa1989,4,좋아요
244,zof****,4,공휴일도 여는곳! 좋아요!
245,nickyy,5,친절하고 좋아영 굿
246,Bliss,4,맛있는데 비싸고 테이블 낮음
247,감각,4.5,빵이 많아서 좋아용
248,참소라,5,맛나료
249,꼬밀,4,카페가 너무 시원해서 살 것 같아여.. 앙버터 스콘 다 맛있어요:-) 아이스 아메리카노 커피가 조금 연한 편!! 샷추가 추천
250,사랑오랑,5,맛잇다
251,kyu,4,"빵은 맛있는데 플랫화이트 아이스는 좀더 고민하셔야할거 같아요,, 얼음이 샷에 다 녹아서 밍밍.. 플랫화이트용 얼음엔 적절하지 않습니다"
252,쪼물렝,5,카페 예쁘고 ㄱㅊㄱㅊ 앙버터는 좀 많이 단데 맛있음 다른것도 먹어보고싶당~
253,나니,5,좋아요
254,ziii,4,분위기는 좋은데 가격이^_^ 사악한 메뉴도 있네요~♥️
255,JinaKim,5,커피 맛있었어요. 얼그레이 케이크는 좀 퍽퍽하네요
256,쑤우우우우,4.5,분위기도 좋고 음료도 다 맛있었어요. 당근케이크는 좀 아쉬웠던. 쑥앙버터는 맛있었어요. 창고형 카페라 느낌있어 줗았어요
257,Happyvirus,4,의자가 불편해서 별하나 차감 커피 맛있고 분위기 좋아요! #성수카페
258,Stellar,5,너무맛있어요!!!!!
259,Stellar,5,너무 맛있어요ㅠㅜㅜㅜㅜㅜㅜㅜ
260,jin02,4,예쁜데 의자가 너무 불편함
261,승ㅈ,3.5,2층 분위기 좋아요
262,마늘쫑,4.5,빵과 커피는 언제나 맛있어요 내부는 약간 정신없어서 항상 포장해서 먹습니다:)
263,예서얌,3,분위기 조용하고 괜찮네요 커피랑빵좋아요 아이스를 종이컵에 주는건 쫌ㅜ싫어요
264,초코초코,5,빵종류가 다양해요
265,밀크티한잔,5,빵 최고
266,aloaloee,3,음료가 맹맛이에요 비싸고 ㅜㅜ
267,seozero,2.5,정신없어요ㅠㅠ생각보다 너무너무 좁고.. 빵도 오픈되있고.. 알바분들은 미숙해보이시더라구요
268,gudtn772,3.5,퀸아망 맛있어용 레몬파운드도 괜찮은데 크기 조금 작게 저렴하게 팔면 좋을 것 같아요 커피는 쏘쏘
269,뚜one,4.5,브라우니 맛있었어요! 딸기쉐이크에 에스프레소 올라간거 도전해봤는데 제 스타일이네요 ㅎㅎ
270,이슬,4,분위기조아여
271,사랑오랑,5,요즘 최애 까페
272,사랑오랑,5,빵도 커피도 완전 최고
273,Eunique,5,커피도 베이커리류도 다 맛있어요 !
274,다야,5,빵이 너무 맛있네요.. 재방문의사 있음!
275,선선E,4.5,얼그레이 마들렌 드세요 인당 하나씩 드세여 ㅋㅋ
276,미쓰송,5,좋아요 맛있어요 굿
277,수진,4.5,굳
278,꼬몽씨,4,브라우니와 무화과스콘을 꼭 드세요
279,sooo,4.5,맛있어요오오 :-)
280,sundaymorning,4.5,이렇게 먹고 집에 사가고 싶어서 더 구입했어요 베이커리 괜찮은것 같아요! 화장실이 안보이는 곳에 놓여있어서 불편했던거 빼고 만족합니다!
281,Stella,2.5,"분위기 낫쏘밷. 항상 빵이 아쉬워서 왔다가 그냥 나갔던 곳.. 오늘은 레몬파운드와 크림치즈 라우겐을 도전했고 나쁘지않았음! 다만, 아메리카노만 먹는 나로서는 오늘의 커피도 안되고 선택 옵션이 없어서 그 점이 아쉬웠다_! +지인들이 마신 플랫은 싱거웠다고 함 #성수카페, #멜로우카페"
282,bonita,4,맛있어요 좋아요
283,일단굿굿,4.5,실내도 예쁘고 맛도 만족했습니다~
284,홀리,5,넓고 종류 다양하고 마시쏘요
285,uinm,4,#브라우니 #캐러멜얼그레이 브라우니에 아이스크림 추가해서 맛있게 먹었습니다
286,이에이잉이,4.5,맛잇쨩
287,캬라멜봉봉,5,맛있어요👍
288,rja****,5,조으다조으다종타대다
289,유즈,5,라떼맛집
290,bri****,4.5,맛있어요 ㅎㅎ
291,은,4,크림크루아상 존맛 ㅜㅜ 그리고 뉴트로 크림 라떼도 양은 적은데 진짜 맛있어요
292,구아바,4,뉴트로 크림라떼가 도렐 커피를 연상시키는데 정말 맛있네요! 베이커리류도 맛있어요! 근데 다른 리뷰들처럼 카페에서 공사마친지 얼마안되는듯한 특유의 냄새가 좀 있어서 별하나 뺍니다.
293,크크,4.5,앙바터최고 무화과스파클링 마싯아요
294,두리두리,3.5,빵은 커피 다 맛있고 분위기도 좋고 모두 넘~ 친절하지만 큰 단점이 있습니다ㅠ 오늘만 이런건지 건물에서 냄새가 나요 ㅠ
295,cayng,5,생딸기마들렌이랑 고메버터 바게트 먹었는데 넘 맛있어요ㅋㅋ
296,푸아아,5,직원분이 친절하세요 퀸아망 맛있습니다
297,알리키노,4,고르곤졸라 큐브 이제 없나요ㅠㅠ
298,dlchgml8,5,쿠키랑 빵 존맛 최애 가게
299,뎐이,5,개쩐당
300,윤슬 Yoonseul,3,장마철에 환기 안 시켜서 나는 꼬린내가 나요ㅠㅠ 화장실냄새같은? 성수동이다보니 사람도 많고 인기는 많은 것 같은데 오래 앉아있을 곳은 아닌듯 합니다ㅠ. 음료는 딸기바나나스무디맛으로 맛있었어요!!
301,ony****,5,굿
302,bri****,4,사진찍기좋은인테리어 빵도맛남
303,제이의오븐,5,친절하고 시간보내기 좋아요
304,뱃살공주,2,커피 비싸요
305,소보로,4.5,빵과 음료가 맛있는 집! 루프탑도 있어서 봄에 좋아요~~ 다만 여름에 2층은 너무 더워서 앉을 수가 없네요ㅠㅠ
306,LANA,4,맛있어요 커피도 빵도 좀 시끄러워요
307,도레미파솔,5,여기 넘 맛있어요 ㅎㅎㅎㅎ
308,꿀꿀벌,4,분위기깡패 디저트가 다양해요 커피맛은 연해요!
309,rlawldms1993,4,커피 원두 두종류인데 둘다 산미 안강해서 좋아요
310,JINHWA,5,회사 주변이라 점심에 자주가요 분위기 이쁘고 음료 맛잇어여
311,먀먀,3.5,점심에 커피 할인되고 시원하고 좋아요 빵맛집
312,잉디,4,맛있어요!! 스콘도 맛있고 빵 종류도 많아서 좋아요.
313,swsw2111,5,좋아요
314,oup****,3,괜찮습니당ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
315,rosie,3.5,또또또 방문!!:)ㅎㅎ
316,김호두,3.5,빵 맛있어요
317,oup****,3.5,빵 괜찮아요
318,rosie,4,조금 달긴합니다만 맛있움
319,김호두,4,빵이 맛있어요 ㅎㅎㅎ
320,oup****,3.5,베이커리류가 다 맛있어보여요 커피는 약간 싱겁습니다
321,rosie,3.5,맛있어요 ㅎㅎㅎㅎㅎㅎㅎㅎ
322,단비씨,4.5,좋아요
323,박민경,4,브라우니 짱맛탱
324,송이,5,최고의 카페 음료도 빵도 친절도 모두~! 매번 가는중
325,꼼별,2.5,커피주문받을 때 커피 설명좀 제대로 해줬으면.. 아이스가 안되는 커피는 미리 말좀해주세요
326,sut****,4,분위기 좋아여
327,6v6,5,카페 자리가 특이해요. 빵이랑 케이크 맛있어요!! 레몬파운드케이크가 제일 맛있었어요~~ 엔조이 아메리카노 산미있어요!
328,garconne,5,회사 근처라 자주 이용하고 있어요 브라우니 추천합니다
329,오늘하루도,5,빵도 커피맛도 양도 카페분위기도 굿
330,로지,4,커피 양이 작지만 빵이 맛있어요 1층은 시끄러움
331,osy****,4,좋아요
332,쑤우,4.5,분위기도 너무 좋고 커피랑 디저트도 너무 맛있어요!
333,dbdigh,4,빵 오픈진열이 아쉬워요 음료 양이 좀 작은편입니다
334,신옌,4,자리도 많고 날씨좋으니 테라스에 않기 좋네요
335,hennah99,3,커피. 그냥 먹을만 했어요. 평타 정도?? 건물이 크고 넓어서 좋았는데ㅜㅜ. 빵이 조금 실망스러웠어요. 브라우니랑 크림치즈 라우겐을 시켰는데 크림치즈 라우겐안의 크림치즈는 부드럽고 맛있었으나 빵이 실외에 계속 있어서 그런지 겉이 딱딱하고 씹기 불편했어요. 브라우니도 겉이 굳어있어서 맛있게 못먹었어요.. 기대를 너무 많이 했던 걸까요ㅜ. 그나마 라떼가 가장 맛있었네요
336,LANA,5,맛있고 분위기 조아욤
337,ye0****,3,공간은 굳. 맛은 쏘쏘
338,ye0****,3,공간은 좋으나 맛은 쏘쏘
339,smartro,5,매장내 온도 좋고~ 스텝분들 무쟈게 친절하심 크림크롸상 무조건드세요
340,빵민,5,제일 좋아하는 크로와상 가게예요 저는 커피보다 빵이 더 맛있더라구요 직원들이 정말 친절해서 더 좋아요
341,bor****,4,남타커 먹고싶을때 넓어서 코로나 거리두기 카페로 딱이고요 빵수니들에게 천국
342,다온123,4,맛있는데 넘 자리가 가까워요 ㅠ
343,소코고코,4.5,디저트도 다양하고 좋아요
