,USER,SCORE,REVIEW
131,jj4750,4,굿
132,지효니,5,직원분들 너무 친절하셨고 무엇보다 패키지도 이쁘고 잠봉뵈르가 진짜 맛있었어요 :) 바게트가 좀 딱딱하긴 하지만 자극적이지 않고 담백해서 맛있더라구요 또 먹고 싶네요 :)
133,ysk****,5,잠봉뵈르 맛있네용
134,임윤하,5,너무 맛있어요.. 인기 많은 이유를 알겠어요 😊
135,아이아이,5,예약해서 가니까 빠르게 받아서 너무 좋아요 매장에서 천천히 고르면서 더 사고 싶었는데 사람이 많아서 불가능했네요ㅠㅠ 빵이 하나같이 다 맛있어요!! 오래오래 운영해주세요 :))
136,tl9****,4,"맛은 있는데, 생각보다 빵이 좀 딱딱해서... ㅎㅎ"
137,SJ,5,잠봉뵈르 맛있어요
138,euna,4,굿
139,하늘보리,5,가격이 비싸긴 하지만 다 맛있고 실망 하지 않아요 선물용으로도 믿고 구매 가능합니다
140,집순이,2,바쁘신것도 이해하고 사람이 많아 정신없으신것도 이해해요 아무리 바빠도 포스기만지고 카드 집은 손으로 빵 포장은 아닌거같습니다 맛이나 가격이 중요한게 아닌거같아 처음으로 인증하고 리뷰 적습니다
141,안녕하세요,5,추천받고 처음 가는거라 잘 몰라서 먹고 싶은 것만 픽업예약하고 갔는데 혹시 잠봉뵈르 까먹고 주문 안하신 줄 알고 하나 빼주셨더라고요 ㅠㅠㅠㅠㅠ 너무 감동입니다 ㅠㅠㅠㅠ 빵도 너무 맛있어서 24시간 만에 하나 빼고 다먹었어오 ㅠㅠ 다음에 또 방문할게요!!
142,pho****,5,진짜 너무 맛있어요...왜 2개만 예약했는지 후회되네요 ㅠㅠㅠㅠ진짜 넘맛....매주먹고싶어요 ㅠ
143,caramel78,5,잠봉뵈르라는거 처음 먹어봤는데 이런맛이구나. 잘 먹었습니다. ^^
144,24601,5,후추를 뿌려 독특한 맛의 잠봉! 너무 맛있어요☺ 오픈어택 안하면 빵 없으니 예약 필수!
145,jj,5,역시 듣던대로 잠봉뵈르는 최고👍 기대해지 않았더 스콘이 너무 맛있었어요~
146,kim92724,5,포장 예약하고 조금 빨리 픽업갔는데 준비도 잘해주시고 맛도 좋아요!! 자주 갈게용:)
147,asd****,5,"제발 가세요 .. 전 인천 사는데도 여기 너무 맛있어서 주 3일 방문했어요 .. 왕복 4시간 걸렸슴다... 크로플도 맛있고 깜빠뉴도 고소하고 맛있는데 잠봉뵈르가 진짜 맛있어요.. 파리에서 먹던 그맛이에요ㅠㅠ... 어딜가도 파리에서 먹은 맛 못느꼈는데 여기 빵이 딱 파리처럼 딱딱한데 씹을수록 고소하 고 버터랑 잠봉은 하나도 안짜고 진짜 간 딱맞아요 ... 인천에서 사는지라 매일 가고 싶어도 못가지만 ,, 서울 갈때마다 여기 꼭 들리고있어요ㅜㅜㅜ 진짜 제발 잠봉뵈르 먹어주세요 다같이 이 황홀한 맛을 즐깁니다... 사장님 오래 오래 장사해주세요 !!!!!!!>_<"
148,김자은,4.5,빵 진짜 너무 맛잇어요ㅠㅠ
149,소떡,4,리뷰대로 바게트 식감이 좀 강했어요 그래도 자체의 맛이 좋아서 마지막까지 입에서 고소함을 줍니다 내용물은 차갑게 먹으면 더 좋을거 같은데 바게트가 더 질겨질까봐 도전을 못했어요
150,anyeung,4,딱딱한바게트가 개취. 버터향도 좋았고 패키지 디자인이 마음에들었음
151,ssam,5,맛있습니다.
152,72900991,4.5,시금치 바질빵 제일 좋아해요
153,피버마린,5,"우선 예약시스템이 있어서 미리 예약만 하면 원하는 빵을 구매할 수 있어 좋았습니다. 잠봉뵈르의 버터와 잠봉이 무난하여 빵의 풍미가 돋보였어요. 바게트가 딱딱하다는 리뷰를 여러개 보았는데 저한텐 딱 좋았어요. 겉은 바삭하고 속은 쫄깃하고 곡물 특유의 고소함까지ㅠㅠ 제가 느끼기엔 다른 잠봉뵈르의 바게트보다 더 딱딱한 것 같진 않았습니다. 샤블리와 함께 먹었는데 정말 맛있게 먹었어요. 커스타드 크로핀과 바게트, 휘낭시에도 다 맛있었습니다! 성수 가게 되면 또 방문할게요~"
154,cre****,4.5,"잠봉뵈르 진짜 맛있어요 ㅠㅠㅠ 빵자체가 맛있는 곳,,"
155,_bini_l,5,출장중 일정이 꼬여서 예약시간 못맞출거 같았는데 예약 시간보다 미리 찾을수 있어 좋았어요!! 그리고 맛도 너무 좋았답니다!!
156,아침오이,4,"네이버 주문을 했는데 슬라이스 요청을 드렸는데 둘다 슬라이스 안되어있고 그냥 주셨더라구요. 바쁘셔서 그랬을꺼라 이해는 하지만, 유독 여기 깜빠뉴는 너무 쉽게 무너져서 슬라이스 하기가 상당히 힘들더라구요. 또 깜빠뉴에는 치아바타를 치아바타에는 깜빠뉴를 넣어놓으셨어요 저는 피낭시에가 제 일 맛있었구요. 시금치바질은 냄새가 너무 비려서 토스트해도 그냥 먹어도 조금 많이 힘들었어요 ㅠㅠ 두개의 이유로 별 하나는 뺏어요. 잠봉뵈르는 맛있었지만 바게트가 너무 딱딱해서 정말 먹기 힘들었어요.(이런 식감은 원래 베이커리마다 추구하는 것이 다르기때문에 먹기힘들어도 이해합니다) 하지만 매장은 너무 아담하니 너무 이뻤고 담에 피낭시에 사러 다시 가볼 생각입다^^"
157,hello,4,맛은 좋았지만... 부분부분 바게트가 돌덩이처럼 딱딱한 건 아쉬웠어요ㅠㅠ
158,belle,3,왜 인기가 있는지?? 너무 질겨 이빨 아픔
159,제리,4.5,빵 진짜 맛있어요 ㅠㅠ 다음에 또 방문해서 구매해야겠어요 :) 특히 올리브치아바타 정말 취향저격입니다!
160,gat****,5,"여러분,,,,잠봉뵈르 꼭드세요,,,,,,안먹으면 진짜 후회함,,,"
161,영은이,5,잠봉뵈르 저어어어엉말 맛있어요 다른곳들 많이 먹어봤는데 여기가 기본 잠봉뵈르는 쵝오
162,freshcindy,5,맛있어요 담에 또 갈려구요
163,소박,4,맛있었어요 ! 빵 부분이 먹기 힘들긴 하지만 잠봉뵈르의 맛을 잃지 못하네요ㅠ
164,jehiel,5,12시가 되면은 잠봉뵈르가 나온다!!!!!
165,Chantale,5,친절하시고 역시 👍🏻
166,쥴리,4,잠봉뵈르 빵이 좀 딱딱해서 입천장이 조금 아프긴했지만 참고 먹을만큼 맛있어요!! 근데 가게안에 사람이 많아서 어수선하고 결제순서가 엉망이라 관리를 하셔야할 것 같아요!
167,vivivvi123,4.5,조아용 !
168,sunny,4.5,맛있었어요~
169,jae****,4,맛은있는데빵부분이먹기좀힘들긴하네여ㅠ
170,쏭쏭잇,4,맛있어요!!
171,sysy0804,5,잠봉뵈르도 너무 맛나고 특히 호두크랜베리 깜빠뉴가 너무 맛납니다 금방 또 가게 될 것같아요 모든게 과하지 않아서 조화롭고 만족스러웠습니다
172,스펀지밤,5,너무너무 맛있었어요! 잠봉뵈르도 맛있었지만 머핀 시나몬이랑 커스타드도 맛있더라구요~추천합니당
173,Seoning04,5,잠봉뵈르 최고예요!! 바질스콘도 맛있네요. 맛있는 빵집 찾아서 너무 좋습니다!!
174,JOHANNA,5,진짜 어떤 유명한 잠봉뵈르 집도 여긴 못이겨요...💕💕💕👏👏👏
175,끄미,5,네이버로 미리 결제후 예약하고 가니 정말 편리한거같아요 프랑스느낌 물씬나는 빵집 종류도 많고 빵도 크고 맛도 있어요 잠봉 쥰맛탱 ㅠㅠㅠㅠ 또 갈고에여
176,또로리,4,"잠봉뵈르, 커스타드 크로핀, 초코다미아 깜빠뉴? 이렇게 세개 먹어봤어요! 잠봉뵈르 맛있는데 버터 양이 좀 많은 편이라 약간 부담스럽더라구여 따뜻한 커피랑 먹는게 좋을 것 같아요! 그리고 바게트도 제가 먹었던 바게트들보다는 좀더 딱딱한 느낌..? 커스타드 크로핀 맛있어요 일단 패스츄리가 맛있어서 크루아상도 분명 맛있을 것 같아요 커스타드크림듀 바닐라빈 콕콕 박혀있구 넘 맛있어요 담에 또 사먹으러갈께용"
177,bearpie,5,완전 맛나요 식사빵과 디저트류 빵 다양하게 있어서 좋아요
178,채리미,5,빵 자체가 너무 맛있습니다ㅠㅠ.. 근데 깜빠뉴 썰다가 손목 나가는줄 알았어요..!
179,Tequiero,5,너무 맛있고 예뻤어요~! 친절하셨구요! 네이버 예약이 있어서 늦은 시간에 가도 잠봉뵈르를 맛 볼 수 있어서 다행입니다. 다음에도 맛있는 빵 먹으러 가려구요
180,jyh****,5,최고 맛있습니다 픽업예약되는거 너무너무 좋아요 ㅠㅠ 직원분들도 너무 친절하고 또 먹으려구용!
181,thddnwndhk,5,잠봉뵈르 너무 맛있고 스콘도 맛있고 치아바타도 맛있어요
182,옥이,4,가격대비 맛이 너무 우수해요!
183,JOHANNA,5,잠봉뵈르 한입먹고 또 예약했어요. 진짜 인생 빵집👍👍
184,sal****,5,크로플 넘 좋아하는데 늦게 가면 항상 없어서 예약주문 했어요!! 에르제 크로플 존맛입니당 예약하고 이용하니 편하네요
185,김소정,5,인생 잠봉뵈르. 진짜 역대급으로 맛있는 곳. 잠봉은 여기로 정착합니다
186,한결,5,마더스 오븐에서 택배로 받아 오다가 에르제 성수가 생겼다고 해서 첫 방문했어요. 저처럼 식사빵을 좋아하는 사람들에게는 가까운 곳에 좋은 빵집이 생겨 기쁠따름이예요. 네이버 예약하고 가니 기다리지 않아서 더 편했네요. 자주 이용할 생각입니
