,USER,SCORE,REVIEW
211,윈드바라기,4,플레인 와플이 제일 맛있는거 같아요
212,bgddung,4,맛있어요
213,축복만이,5,바질향이 되게 강해요~ 오리지널이 더 맛있어요
214,Yni,5,따뜻한게훨맛잇네요 업구정좀보다 테이크아웃웨이팅이적어서 좋아용
215,태현밥팅,4,오픈시간에 맞춰서 달렸네요 맛집입니다
216,오잉,5,"대기도 많이 없었고, 예약하신분이 취소되서 운좋게 매장에서도 먹었어요! 역시 크로플은 말할거 없이 맛있었어요! 먹어본 크로플중에 제일 맛있는거 같아요 👍🏻"
217,태현밥팅,4,줄서서 먹지만 맛집입니다
218,뿌에엥,5,굳굳 맛있습니당
219,안드롱멩,5,앉아서 먹지 못해서 아쉬웠지만 포장해서 먹었믄데 너무맛있었융
220,우산,0.5,카운터 여성 직원분 청학동 가셔서 예절 교육 조 받고 오세요. 영수증 리뷰 가입하게 만드시는 언행에 감탄해서 엄지척👍🏻 성수 매장은 다신 안 갈게요.
221,mintchoco,4,금토일 예약제 사람많
222,윤세희,4.5,굳굳
223,윤세희,5,마싯어여!!!!!
224,할미새사촌,5,ㅎㅎ
225,yds****,5,소스필수 너무 맛있음
226,9rum2,5,👍👍👍👍👍🎖
227,우주먼지,5,"매장이 생겨서 좋은 것 같아요. 찾기는 어렵지만.. 여전히 맛있고, 그래도 한남 고메이에 팝업으로 있었을 때 처음먹었던 플레인과 바질의 맛은 잊을 수가 없어요ㅠ... 아무튼 맛있어요."
228,dkfmadk,5,좋아용
229,littlemarc,4.5,최고에요
230,GV3,4,플레인이 젤 맛있네요 옥수수가 한정판이라고 해서 먹어봤는데 옥수수에서 물기가 나와서 바삭함이 덜한듯 옥수수는 많이 들어있긴해요ㅋ
231,ddeull,5,둘이가서 와플세트 시켜먹었어요 너무 맛잇어요 다음엔 초코스프 꼭 먹을래요
232,마니,5,너무 너무 맛있어요ㅠㅜ 크림치즈도 맛있어요!!
233,씸플,5,추천합니다
234,S2,3,심하게 달고 맛있어요
235,OwO,4,기본이 젤 맛남 크림치즈도 꼭사세여
236,mairing,4.5,너무 맛있어요~ 겉바속촉!! 기다려 줄서서 사야하는게 좀 아쉽고 홀이용시 예약해야하는게 아쉬웠습니다~
237,아이언맨,5,가로수길에 비해 대기줄 없는 편.
238,콩,5,비싼데 맛있어요 ㅠ근처에 있어 종종가요
239,일산프로,5,새들러하우스 크로플이 최고 맛잇어요
240,wilson,4,줄을 하도 서길래 정말 맛있나 궁금해서 가봤구 먹어보니 일반와플보다 바삭한 식감이 맛있긴했어요.단맛 빵을 조아하지 않아서 격한 감동까지는 아니었지만 줄이 길지 않다면 근처 갔을때 또 먹고싶은 맛이긴 합니다.
241,지키미,5,플레인 존맛
242,유임,5,오픈한지 얼마 안됐을 때 간거라 웨이팅 앞에 30팀 정도 있었던거 같아요ㅋㅋㅋㅋㅋㅋㅋㅋ 테이크아웃 줄이어서 그나마 금방 빠지니깐 기다렸는데 이제 가까이에 새들러 와플 먹을 수 있어 서 넘 좋네요 4번 방문자로서 추천하자면 세트+바질 추가+콘마요크림치즈 바질은 진짜 무조건 하세요 후회 절대 안해요ㅠ
243,태양,5,좋아요
244,Sheep67,4,맛있어요
245,만두,5,맛있긴한데 부라타바질 넘 비싸요 ㅜ
246,없음,5,소문대로 맛있네요
247,rla****,5,맛있어요
248,짱천사,3.5,좋아요
249,유ㄷ,5,와플은 진짜 맛있음! 벗뜨 커피는 노노....
250,미니,5,맛나요
251,미니,5,맛나요
252,Walk,5,크기가 커서 비싸다는 생각이 안들었어요 바삭하고 맛있어요
